"Agent","DateTime","Status"
"azizbek","Feb 02, 2022 05:30:22 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 05:31:30 pm","Available"
"azizbek","Feb 02, 2022 05:46:11 pm","Joining Customer"
"azizbek","Feb 02, 2022 05:46:11 pm","Connecting Agent"
"azizbek","Feb 02, 2022 05:46:13 pm","Connected"
"azizbek","Feb 02, 2022 05:46:18 pm","Busy"
"azizbek","Feb 02, 2022 05:49:44 pm","Wrap Up"
"azizbek","Feb 02, 2022 05:49:46 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 05:50:21 pm","Available"
"azizbek","Feb 02, 2022 06:02:03 pm","Joining Customer"
"azizbek","Feb 02, 2022 06:02:03 pm","Connecting Agent"
"azizbek","Feb 02, 2022 06:02:04 pm","Connected"
"azizbek","Feb 02, 2022 06:02:11 pm","Busy"
"azizbek","Feb 02, 2022 06:06:08 pm","Wrap Up"
"azizbek","Feb 02, 2022 06:06:10 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 06:08:00 pm","Available"
"azizbek","Feb 02, 2022 06:21:32 pm","Joining Customer"
"azizbek","Feb 02, 2022 06:21:32 pm","Connecting Agent"
"azizbek","Feb 02, 2022 06:21:33 pm","Connected"
"azizbek","Feb 02, 2022 06:21:38 pm","Busy"
"azizbek","Feb 02, 2022 06:30:26 pm","Wrap Up"
"azizbek","Feb 02, 2022 06:30:27 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 06:33:19 pm","Break"
"azizbek","Feb 02, 2022 06:43:20 pm","Available"
"azizbek","Feb 02, 2022 06:59:17 pm","Joining Customer"
"azizbek","Feb 02, 2022 06:59:17 pm","Connecting Agent"
"azizbek","Feb 02, 2022 06:59:18 pm","Connected"
"azizbek","Feb 02, 2022 06:59:22 pm","Busy"
"azizbek","Feb 02, 2022 07:00:47 pm","Wrap Up"
"azizbek","Feb 02, 2022 07:00:48 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 07:01:18 pm","Available"
"azizbek","Feb 02, 2022 07:17:48 pm","Joining Customer"
"azizbek","Feb 02, 2022 07:17:49 pm","Connecting Agent"
"azizbek","Feb 02, 2022 07:17:50 pm","Connected"
"azizbek","Feb 02, 2022 07:17:55 pm","Busy"
"azizbek","Feb 02, 2022 07:22:47 pm","Wrap Up"
"azizbek","Feb 02, 2022 07:22:49 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 07:24:02 pm","Available"
"azizbek","Feb 02, 2022 07:38:40 pm","Joining Customer"
"azizbek","Feb 02, 2022 07:38:40 pm","Connecting Agent"
"azizbek","Feb 02, 2022 07:38:41 pm","Connected"
"azizbek","Feb 02, 2022 07:38:47 pm","Busy"
"azizbek","Feb 02, 2022 07:43:18 pm","Wrap Up"
"azizbek","Feb 02, 2022 07:43:20 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 07:46:20 pm","Available"
"azizbek","Feb 02, 2022 08:01:39 pm","Joining Customer"
"azizbek","Feb 02, 2022 08:01:40 pm","Connecting Agent"
"azizbek","Feb 02, 2022 08:01:41 pm","Connected"
"azizbek","Feb 02, 2022 08:01:48 pm","Busy"
"azizbek","Feb 02, 2022 08:16:12 pm","Wrap Up"
"azizbek","Feb 02, 2022 08:16:13 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 08:23:12 pm","Available"
"azizbek","Feb 02, 2022 08:38:39 pm","Joining Customer"
"azizbek","Feb 02, 2022 08:38:40 pm","Connecting Agent"
"azizbek","Feb 02, 2022 08:38:41 pm","Connected"
"azizbek","Feb 02, 2022 08:38:48 pm","Busy"
"azizbek","Feb 02, 2022 09:01:46 pm","Wrap Up"
"azizbek","Feb 02, 2022 09:01:47 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 09:03:50 pm","Available"
"azizbek","Feb 02, 2022 09:10:27 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 09:10:29 pm","Available"
"azizbek","Feb 02, 2022 09:26:44 pm","Joining Customer"
"azizbek","Feb 02, 2022 09:26:44 pm","Connecting Agent"
"azizbek","Feb 02, 2022 09:26:45 pm","Connected"
"azizbek","Feb 02, 2022 09:26:52 pm","Busy"
"azizbek","Feb 02, 2022 09:50:38 pm","Wrap Up"
"azizbek","Feb 02, 2022 09:50:41 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 09:52:02 pm","Available"
"azizbek","Feb 02, 2022 10:02:54 pm","Lunch"
"azizbek","Feb 02, 2022 10:34:56 pm","Training"
"azizbek","Feb 02, 2022 11:07:42 pm","Available"
"azizbek","Feb 02, 2022 11:10:42 pm","Break"
"azizbek","Feb 02, 2022 11:21:12 pm","Available"
"azizbek","Feb 02, 2022 11:36:04 pm","Joining Customer"
"azizbek","Feb 02, 2022 11:36:05 pm","Connecting Agent"
"azizbek","Feb 02, 2022 11:36:06 pm","Connected"
"azizbek","Feb 02, 2022 11:36:13 pm","Busy"
"azizbek","Feb 02, 2022 11:47:42 pm","Wrap Up"
"azizbek","Feb 02, 2022 11:47:44 pm","Seller_Extra_ACW"
"azizbek","Feb 02, 2022 11:49:16 pm","Available"
"azizbek","Feb 01, 2022 12:42:11 am","Wrap Up"
"bamlack",NA,NA
"bamlack","Feb 02, 2022 12:00:27 am","Available"
"bamlack","Feb 02, 2022 12:00:44 am","Offline"
"bamlack","Feb 02, 2022 04:13:11 pm","Available"
"bamlack","Feb 02, 2022 04:27:13 pm","Joining Customer"
"bamlack","Feb 02, 2022 04:27:13 pm","Connecting Agent"
"bamlack","Feb 02, 2022 04:27:25 pm","Connected"
"bamlack","Feb 02, 2022 04:27:32 pm","Busy"
"bamlack","Feb 02, 2022 04:43:18 pm","Wrap Up"
"bamlack","Feb 02, 2022 04:43:19 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 04:48:26 pm","Available"
"bamlack","Feb 02, 2022 04:57:58 pm","Joining Customer"
"bamlack","Feb 02, 2022 04:57:59 pm","Connecting Agent"
"bamlack","Feb 02, 2022 04:58:00 pm","Connected"
"bamlack","Feb 02, 2022 04:58:06 pm","Busy"
"bamlack","Feb 02, 2022 05:03:45 pm","Wrap Up"
"bamlack","Feb 02, 2022 05:03:47 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 05:06:47 pm","Available"
"bamlack","Feb 02, 2022 05:21:52 pm","Joining Customer"
"bamlack","Feb 02, 2022 05:21:53 pm","Connecting Agent"
"bamlack","Feb 02, 2022 05:21:54 pm","Connected"
"bamlack","Feb 02, 2022 05:21:59 pm","Busy"
"bamlack","Feb 02, 2022 05:30:41 pm","Wrap Up"
"bamlack","Feb 02, 2022 05:30:43 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 05:33:08 pm","Available"
"bamlack","Feb 02, 2022 05:47:41 pm","Joining Customer"
"bamlack","Feb 02, 2022 05:47:41 pm","Connecting Agent"
"bamlack","Feb 02, 2022 05:47:42 pm","Connected"
"bamlack","Feb 02, 2022 05:47:49 pm","Busy"
"bamlack","Feb 02, 2022 05:51:57 pm","Wrap Up"
"bamlack","Feb 02, 2022 05:51:59 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 05:55:22 pm","Available"
"bamlack","Feb 02, 2022 06:06:48 pm","Joining Customer"
"bamlack","Feb 02, 2022 06:06:49 pm","Connecting Agent"
"bamlack","Feb 02, 2022 06:06:50 pm","Connected"
"bamlack","Feb 02, 2022 06:06:55 pm","Busy"
"bamlack","Feb 02, 2022 06:09:17 pm","Wrap Up"
"bamlack","Feb 02, 2022 06:09:18 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 06:14:23 pm","Available"
"bamlack","Feb 02, 2022 06:24:04 pm","Break"
"bamlack","Feb 02, 2022 06:36:16 pm","Available"
"bamlack","Feb 02, 2022 06:53:12 pm","Joining Customer"
"bamlack","Feb 02, 2022 06:53:13 pm","Connecting Agent"
"bamlack","Feb 02, 2022 06:53:13 pm","Connected"
"bamlack","Feb 02, 2022 06:53:21 pm","Busy"
"bamlack","Feb 02, 2022 06:53:21 pm","Wrap Up"
"bamlack","Feb 02, 2022 06:53:31 pm","Available"
"bamlack","Feb 02, 2022 06:58:29 pm","Non_Core_Work"
"bamlack","Feb 02, 2022 07:04:04 pm","Available"
"bamlack","Feb 02, 2022 07:16:24 pm","Offline"
"bamlack","Feb 02, 2022 07:16:39 pm","Available"
"bamlack","Feb 02, 2022 07:31:19 pm","Joining Customer"
"bamlack","Feb 02, 2022 07:31:19 pm","Connecting Agent"
"bamlack","Feb 02, 2022 07:31:39 pm","Agent Disconnected"
"bamlack","Feb 02, 2022 07:31:43 pm","Available"
"bamlack","Feb 02, 2022 07:39:15 pm","Offline"
"bamlack","Feb 02, 2022 07:39:21 pm","Available"
"bamlack","Feb 02, 2022 07:54:33 pm","Joining Customer"
"bamlack","Feb 02, 2022 07:54:34 pm","Connecting Agent"
"bamlack","Feb 02, 2022 07:54:35 pm","Connected"
"bamlack","Feb 02, 2022 07:54:42 pm","Busy"
"bamlack","Feb 02, 2022 07:56:06 pm","Wrap Up"
"bamlack","Feb 02, 2022 07:56:08 pm","Technical_Issues"
"bamlack","Feb 02, 2022 07:56:16 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 07:58:17 pm","Available"
"bamlack","Feb 02, 2022 08:11:07 pm","Joining Customer"
"bamlack","Feb 02, 2022 08:11:08 pm","Connecting Agent"
"bamlack","Feb 02, 2022 08:11:08 pm","Connected"
"bamlack","Feb 02, 2022 08:11:16 pm","Busy"
"bamlack","Feb 02, 2022 08:19:25 pm","Wrap Up"
"bamlack","Feb 02, 2022 08:19:27 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 08:22:34 pm","Available"
"bamlack","Feb 02, 2022 08:38:08 pm","Joining Customer"
"bamlack","Feb 02, 2022 08:38:09 pm","Connecting Agent"
"bamlack","Feb 02, 2022 08:38:10 pm","Connected"
"bamlack","Feb 02, 2022 08:38:17 pm","Busy"
"bamlack","Feb 02, 2022 08:47:54 pm","Wrap Up"
"bamlack","Feb 02, 2022 08:47:56 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 08:51:50 pm","Available"
"bamlack","Feb 02, 2022 09:05:55 pm","Joining Customer"
"bamlack","Feb 02, 2022 09:05:56 pm","Connecting Agent"
"bamlack","Feb 02, 2022 09:05:57 pm","Connected"
"bamlack","Feb 02, 2022 09:06:02 pm","Busy"
"bamlack","Feb 02, 2022 09:12:46 pm","Wrap Up"
"bamlack","Feb 02, 2022 09:12:49 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 09:16:07 pm","Available"
"bamlack","Feb 02, 2022 09:28:32 pm","Lunch"
"bamlack","Feb 02, 2022 10:00:52 pm","Available"
"bamlack","Feb 02, 2022 10:07:16 pm","Non_Core_Work"
"bamlack","Feb 02, 2022 10:14:16 pm","Available"
"bamlack","Feb 02, 2022 10:33:43 pm","Offline"
"bamlack","Feb 02, 2022 10:33:55 pm","Available"
"bamlack","Feb 02, 2022 10:54:38 pm","Joining Customer"
"bamlack","Feb 02, 2022 10:54:39 pm","Connecting Agent"
"bamlack","Feb 02, 2022 10:54:40 pm","Connected"
"bamlack","Feb 02, 2022 10:54:47 pm","Busy"
"bamlack","Feb 02, 2022 10:58:10 pm","Wrap Up"
"bamlack","Feb 02, 2022 10:58:12 pm","Seller_Extra_ACW"
"bamlack","Feb 02, 2022 11:03:18 pm","Available"
"bamlack","Feb 02, 2022 11:16:57 pm","Joining Customer"
"bamlack","Feb 02, 2022 11:16:58 pm","Connecting Agent"
"bamlack","Feb 02, 2022 11:16:59 pm","Connected"
"bamlack","Feb 02, 2022 11:17:05 pm","Agent Disconnected"
"bamlack","Feb 02, 2022 11:17:06 pm","Available"
"bamlack","Feb 02, 2022 11:31:56 pm","Break"
"bamlack","Feb 02, 2022 11:46:25 pm","Available"
"bamlack","Feb 01, 2022 12:00:35 am","Offline"
"bantalem",NA,NA
"bantalem","Feb 02, 2022 12:00:16 am","Available"
"bantalem","Feb 02, 2022 12:01:06 am","Joining Customer"
"bantalem","Feb 02, 2022 12:01:06 am","Connecting Agent"
"bantalem","Feb 02, 2022 12:01:07 am","Connected"
"bantalem","Feb 02, 2022 12:01:14 am","Busy"
"bantalem","Feb 02, 2022 12:01:39 am","Wrap Up"
"bantalem","Feb 02, 2022 12:01:49 am","Available"
"bantalem","Feb 02, 2022 12:13:23 am","Non_Core_Work"
"bantalem","Feb 02, 2022 12:21:37 am","Available"
"bantalem","Feb 02, 2022 12:45:56 am","Joining Customer"
"bantalem","Feb 02, 2022 12:45:56 am","Connecting Agent"
"bantalem","Feb 02, 2022 12:45:57 am","Connected"
"bantalem","Feb 02, 2022 12:46:04 am","Busy"
"bantalem","Feb 02, 2022 12:56:28 am","Wrap Up"
"bantalem","Feb 02, 2022 12:56:38 am","Available"
"bantalem","Feb 02, 2022 01:20:45 am","Joining Customer"
"bantalem","Feb 02, 2022 01:20:45 am","Connecting Agent"
"bantalem","Feb 02, 2022 01:20:46 am","Connected"
"bantalem","Feb 02, 2022 01:20:54 am","Busy"
"bantalem","Feb 02, 2022 01:23:37 am","Wrap Up"
"bantalem","Feb 02, 2022 01:23:47 am","Available"
"bantalem","Feb 02, 2022 01:37:33 am","Break"
"bantalem","Feb 02, 2022 01:47:33 am","Available"
"bantalem","Feb 02, 2022 02:10:27 am","Joining Customer"
"bantalem","Feb 02, 2022 02:10:27 am","Connecting Agent"
"bantalem","Feb 02, 2022 02:10:28 am","Connected"
"bantalem","Feb 02, 2022 02:10:36 am","Busy"
"bantalem","Feb 02, 2022 02:13:32 am","Wrap Up"
"bantalem","Feb 02, 2022 02:13:42 am","Available"
"bantalem","Feb 02, 2022 02:37:38 am","Joining Customer"
"bantalem","Feb 02, 2022 02:37:39 am","Connecting Agent"
"bantalem","Feb 02, 2022 02:37:40 am","Connected"
"bantalem","Feb 02, 2022 02:37:49 am","Busy"
"bantalem","Feb 02, 2022 02:40:57 am","Wrap Up"
"bantalem","Feb 02, 2022 02:41:07 am","Available"
"bantalem","Feb 02, 2022 03:00:19 am","Offline"
"bantalem","Feb 02, 2022 04:00:47 pm","Available"
"bantalem","Feb 02, 2022 04:17:48 pm","Joining Customer"
"bantalem","Feb 02, 2022 04:17:48 pm","Connecting Agent"
"bantalem","Feb 02, 2022 04:17:49 pm","Connected"
"bantalem","Feb 02, 2022 04:17:57 pm","Busy"
"bantalem","Feb 02, 2022 04:24:31 pm","Wrap Up"
"bantalem","Feb 02, 2022 04:24:41 pm","Available"
"bantalem","Feb 02, 2022 04:34:21 pm","Break"
"bantalem","Feb 02, 2022 04:44:23 pm","Available"
"bantalem","Feb 02, 2022 04:55:33 pm","Joining Customer"
"bantalem","Feb 02, 2022 04:55:33 pm","Connecting Agent"
"bantalem","Feb 02, 2022 04:55:34 pm","Connected"
"bantalem","Feb 02, 2022 04:55:39 pm","Busy"
"bantalem","Feb 02, 2022 05:34:28 pm","Wrap Up"
"bantalem","Feb 02, 2022 05:34:38 pm","Available"
"bantalem","Feb 02, 2022 05:48:47 pm","Joining Customer"
"bantalem","Feb 02, 2022 05:48:48 pm","Connecting Agent"
"bantalem","Feb 02, 2022 05:48:49 pm","Connected"
"bantalem","Feb 02, 2022 05:48:56 pm","Busy"
"bantalem","Feb 02, 2022 05:50:05 pm","Wrap Up"
"bantalem","Feb 02, 2022 05:50:08 pm","Seller_Extra_ACW"
"bantalem","Feb 02, 2022 05:53:32 pm","Non_Core_Work"
"bantalem","Feb 02, 2022 05:56:09 pm","Available"
"bantalem","Feb 02, 2022 06:07:35 pm","Joining Customer"
"bantalem","Feb 02, 2022 06:07:35 pm","Connecting Agent"
"bantalem","Feb 02, 2022 06:07:37 pm","Connected"
"bantalem","Feb 02, 2022 06:07:44 pm","Busy"
"bantalem","Feb 02, 2022 06:17:27 pm","Wrap Up"
"bantalem","Feb 02, 2022 06:17:37 pm","Available"
"bantalem","Feb 02, 2022 06:33:06 pm","Lunch"
"bantalem","Feb 02, 2022 07:03:33 pm","Available"
"bantalem","Feb 02, 2022 07:19:29 pm","Joining Customer"
"bantalem","Feb 02, 2022 07:19:30 pm","Connecting Agent"
"bantalem","Feb 02, 2022 07:19:31 pm","Connected"
"bantalem","Feb 02, 2022 07:19:36 pm","Busy"
"bantalem","Feb 02, 2022 07:24:06 pm","Wrap Up"
"bantalem","Feb 02, 2022 07:24:16 pm","Available"
"bantalem","Feb 02, 2022 07:38:49 pm","Joining Customer"
"bantalem","Feb 02, 2022 07:38:50 pm","Connecting Agent"
"bantalem","Feb 02, 2022 07:38:51 pm","Connected"
"bantalem","Feb 02, 2022 07:38:55 pm","Busy"
"bantalem","Feb 02, 2022 07:44:11 pm","Wrap Up"
"bantalem","Feb 02, 2022 07:44:16 pm","Seller_Extra_ACW"
"bantalem","Feb 02, 2022 07:45:56 pm","Available"
"bantalem","Feb 02, 2022 07:46:00 pm","Calling Customer"
"bantalem","Feb 02, 2022 07:46:07 pm","Busy"
"bantalem","Feb 02, 2022 07:46:48 pm","Wrap Up"
"bantalem","Feb 02, 2022 07:46:51 pm","Seller_Extra_ACW"
"bantalem","Feb 02, 2022 07:49:37 pm","Non_Core_Work"
"bantalem","Feb 02, 2022 07:52:48 pm","Available"
"bantalem","Feb 02, 2022 08:00:57 pm","Dialout"
"bantalem","Feb 02, 2022 08:02:14 pm","Available"
"bantalem","Feb 02, 2022 08:16:09 pm","Joining Customer"
"bantalem","Feb 02, 2022 08:16:09 pm","Connecting Agent"
"bantalem","Feb 02, 2022 08:16:10 pm","Connected"
"bantalem","Feb 02, 2022 08:16:15 pm","Busy"
"bantalem","Feb 02, 2022 08:25:34 pm","Wrap Up"
"bantalem","Feb 02, 2022 08:25:38 pm","Seller_Extra_ACW"
"bantalem","Feb 02, 2022 08:28:49 pm","Available"
"bantalem","Feb 02, 2022 08:42:54 pm","Joining Customer"
"bantalem","Feb 02, 2022 08:42:54 pm","Connecting Agent"
"bantalem","Feb 02, 2022 08:42:55 pm","Connected"
"bantalem","Feb 02, 2022 08:43:02 pm","Busy"
"bantalem","Feb 02, 2022 08:44:16 pm","Wrap Up"
"bantalem","Feb 02, 2022 08:44:26 pm","Available"
"bantalem","Feb 02, 2022 08:55:38 pm","Joining Customer"
"bantalem","Feb 02, 2022 08:55:38 pm","Connecting Agent"
"bantalem","Feb 02, 2022 08:55:39 pm","Connected"
"bantalem","Feb 02, 2022 08:55:46 pm","Busy"
"bantalem","Feb 02, 2022 09:03:50 pm","Wrap Up"
"bantalem","Feb 02, 2022 09:04:00 pm","Available"
"bantalem","Feb 02, 2022 09:16:09 pm","Break"
"bantalem","Feb 02, 2022 09:27:00 pm","Available"
"bantalem","Feb 02, 2022 09:42:05 pm","Joining Customer"
"bantalem","Feb 02, 2022 09:42:05 pm","Connecting Agent"
"bantalem","Feb 02, 2022 09:42:06 pm","Connected"
"bantalem","Feb 02, 2022 09:42:13 pm","Busy"
"bantalem","Feb 02, 2022 09:43:03 pm","Wrap Up"
"bantalem","Feb 02, 2022 09:43:13 pm","Available"
"bantalem","Feb 02, 2022 10:03:59 pm","Joining Customer"
"bantalem","Feb 02, 2022 10:04:00 pm","Connecting Agent"
"bantalem","Feb 02, 2022 10:04:01 pm","Connected"
"bantalem","Feb 02, 2022 10:04:08 pm","Busy"
"bantalem","Feb 02, 2022 10:07:19 pm","Wrap Up"
"bantalem","Feb 02, 2022 10:07:29 pm","Available"
"bantalem","Feb 02, 2022 10:29:26 pm","Joining Customer"
"bantalem","Feb 02, 2022 10:29:27 pm","Connecting Agent"
"bantalem","Feb 02, 2022 10:29:28 pm","Connected"
"bantalem","Feb 02, 2022 10:29:36 pm","Busy"
"bantalem","Feb 02, 2022 10:37:30 pm","Wrap Up"
"bantalem","Feb 02, 2022 10:37:40 pm","Available"
"bantalem","Feb 02, 2022 10:56:21 pm","Joining Customer"
"bantalem","Feb 02, 2022 10:56:21 pm","Connecting Agent"
"bantalem","Feb 02, 2022 10:56:22 pm","Connected"
"bantalem","Feb 02, 2022 10:56:29 pm","Busy"
"bantalem","Feb 02, 2022 10:59:31 pm","Wrap Up"
"bantalem","Feb 02, 2022 10:59:41 pm","Available"
"bantalem","Feb 02, 2022 11:13:49 pm","Joining Customer"
"bantalem","Feb 02, 2022 11:13:50 pm","Connecting Agent"
"bantalem","Feb 02, 2022 11:13:51 pm","Connected"
"bantalem","Feb 02, 2022 11:13:55 pm","Busy"
"bantalem","Feb 02, 2022 11:21:26 pm","Wrap Up"
"bantalem","Feb 02, 2022 11:21:35 pm","Break"
"bantalem","Feb 02, 2022 11:33:55 pm","Available"
"bantalem","Feb 02, 2022 11:40:39 pm","Dialout"
"bantalem","Feb 02, 2022 11:40:42 pm","Calling Customer"
"bantalem","Feb 02, 2022 11:40:56 pm","Busy"
"bantalem","Feb 02, 2022 11:44:33 pm","Wrap Up"
"bantalem","Feb 02, 2022 11:44:43 pm","Dialout"
"bantalem","Feb 02, 2022 11:45:47 pm","Available"
"bantalem","Feb 01, 2022 12:01:04 am","Lunch"
"belindachikovo",NA,NA
"belindachikovo","Feb 02, 2022 09:58:12 am","Training"
"belindachikovo","Feb 02, 2022 06:05:46 pm","Offline"
"belindachikovo","Feb 01, 2022 11:35:31 am","Offline"
"benjamin",NA,NA
"benjamin","Feb 02, 2022 12:01:55 am","Available"
"benjamin","Feb 02, 2022 12:13:52 am","Joining Customer"
"benjamin","Feb 02, 2022 12:13:53 am","Connecting Agent"
"benjamin","Feb 02, 2022 12:13:54 am","Connected"
"benjamin","Feb 02, 2022 12:14:02 am","Busy"
"benjamin","Feb 02, 2022 12:20:13 am","Wrap Up"
"benjamin","Feb 02, 2022 12:20:23 am","Available"
"benjamin","Feb 02, 2022 12:30:09 am","Training"
"benjamin","Feb 02, 2022 01:00:16 am","Available"
"benjamin","Feb 02, 2022 01:23:25 am","Joining Customer"
"benjamin","Feb 02, 2022 01:23:26 am","Connecting Agent"
"benjamin","Feb 02, 2022 01:23:26 am","Connected"
"benjamin","Feb 02, 2022 01:23:31 am","Busy"
"benjamin","Feb 02, 2022 01:24:25 am","Wrap Up"
"benjamin","Feb 02, 2022 01:24:36 am","Available"
"benjamin","Feb 02, 2022 01:40:07 am","Break"
"benjamin","Feb 02, 2022 01:50:11 am","Available"
"benjamin","Feb 02, 2022 02:00:39 am","Offline"
"benjamin","Feb 02, 2022 06:00:50 pm","Available"
"benjamin","Feb 02, 2022 06:13:19 pm","Joining Customer"
"benjamin","Feb 02, 2022 06:13:19 pm","Connecting Agent"
"benjamin","Feb 02, 2022 06:13:20 pm","Connected"
"benjamin","Feb 02, 2022 06:13:27 pm","Busy"
"benjamin","Feb 02, 2022 06:14:32 pm","Wrap Up"
"benjamin","Feb 02, 2022 06:14:42 pm","Available"
"benjamin","Feb 02, 2022 06:30:20 pm","Joining Customer"
"benjamin","Feb 02, 2022 06:30:21 pm","Connecting Agent"
"benjamin","Feb 02, 2022 06:30:22 pm","Connected"
"benjamin","Feb 02, 2022 06:30:27 pm","Busy"
"benjamin","Feb 02, 2022 06:33:39 pm","Wrap Up"
"benjamin","Feb 02, 2022 06:33:49 pm","Available"
"benjamin","Feb 02, 2022 06:49:51 pm","Joining Customer"
"benjamin","Feb 02, 2022 06:49:51 pm","Connecting Agent"
"benjamin","Feb 02, 2022 06:49:53 pm","Connected"
"benjamin","Feb 02, 2022 06:50:00 pm","Busy"
"benjamin","Feb 02, 2022 07:01:28 pm","Wrap Up"
"benjamin","Feb 02, 2022 07:01:38 pm","Available"
"benjamin","Feb 02, 2022 07:16:23 pm","Non_Core_Work"
"benjamin","Feb 02, 2022 07:21:31 pm","Break"
"benjamin","Feb 02, 2022 07:31:33 pm","Non_Core_Work"
"benjamin","Feb 02, 2022 10:44:02 pm","Meeting"
"benjamin","Feb 02, 2022 11:10:09 pm","Available"
"benjamin","Feb 02, 2022 11:23:39 pm","Joining Customer"
"benjamin","Feb 02, 2022 11:23:40 pm","Connecting Agent"
"benjamin","Feb 02, 2022 11:24:00 pm","Agent Disconnected"
"benjamin","Feb 02, 2022 11:24:39 pm","Offline"
"benjamin","Feb 02, 2022 11:24:44 pm","Available"
"benjamin","Feb 02, 2022 11:30:08 pm","Lunch"
"benjamin","Feb 01, 2022 12:00:38 am","Available"
"betelhem",NA,NA
"betelhem","Feb 02, 2022 12:00:18 am","Available"
"betelhem","Feb 02, 2022 12:05:59 am","Training"
"betelhem","Feb 02, 2022 12:35:42 am","Available"
"betelhem","Feb 02, 2022 12:42:52 am","Break"
"betelhem","Feb 02, 2022 12:53:00 am","Available"
"betelhem","Feb 02, 2022 01:04:47 am","Offline"
"betelhem","Feb 02, 2022 05:11:43 pm","Available"
"betelhem","Feb 02, 2022 05:25:32 pm","Joining Customer"
"betelhem","Feb 02, 2022 05:25:33 pm","Connecting Agent"
"betelhem","Feb 02, 2022 05:25:33 pm","Connected"
"betelhem","Feb 02, 2022 05:25:38 pm","Busy"
"betelhem","Feb 02, 2022 05:29:35 pm","Wrap Up"
"betelhem","Feb 02, 2022 05:29:45 pm","Available"
"betelhem","Feb 02, 2022 05:44:00 pm","Joining Customer"
"betelhem","Feb 02, 2022 05:44:00 pm","Connecting Agent"
"betelhem","Feb 02, 2022 05:44:01 pm","Connected"
"betelhem","Feb 02, 2022 05:44:08 pm","Busy"
"betelhem","Feb 02, 2022 05:52:03 pm","Wrap Up"
"betelhem","Feb 02, 2022 05:52:13 pm","Available"
"betelhem","Feb 02, 2022 05:57:21 pm","Non_Core_Work"
"betelhem","Feb 02, 2022 06:04:44 pm","Available"
"betelhem","Feb 02, 2022 06:18:32 pm","Joining Customer"
"betelhem","Feb 02, 2022 06:18:32 pm","Connecting Agent"
"betelhem","Feb 02, 2022 06:18:33 pm","Connected"
"betelhem","Feb 02, 2022 06:18:40 pm","Busy"
"betelhem","Feb 02, 2022 06:28:31 pm","Wrap Up"
"betelhem","Feb 02, 2022 06:28:41 pm","Available"
"betelhem","Feb 02, 2022 06:43:43 pm","Joining Customer"
"betelhem","Feb 02, 2022 06:43:44 pm","Connecting Agent"
"betelhem","Feb 02, 2022 06:43:45 pm","Connected"
"betelhem","Feb 02, 2022 06:43:52 pm","Busy"
"betelhem","Feb 02, 2022 06:48:37 pm","Wrap Up"
"betelhem","Feb 02, 2022 06:48:47 pm","Available"
"betelhem","Feb 02, 2022 07:05:12 pm","Joining Customer"
"betelhem","Feb 02, 2022 07:05:12 pm","Connecting Agent"
"betelhem","Feb 02, 2022 07:05:23 pm","Agent Disconnected"
"betelhem","Feb 02, 2022 07:05:54 pm","Available"
"betelhem","Feb 02, 2022 07:22:02 pm","Joining Customer"
"betelhem","Feb 02, 2022 07:22:02 pm","Connecting Agent"
"betelhem","Feb 02, 2022 07:22:03 pm","Connected"
"betelhem","Feb 02, 2022 07:22:11 pm","Busy"
